56.0, 0.017665386199951172
56.0, 0.013000726699829102
56.0, 0.012967109680175781
56.0, 0.013696432113647461
56.0, 0.013169527053833008
56.0, 0.012392759323120117
56.0, 0.014445781707763672
56.0, 0.01186060905456543
56.0, 0.011903047561645508
56.0, 0.013699054718017578
56.0, 0.013501882553100586
56.0, 0.0120849609375
56.0, 0.013229846954345703
56.0, 0.012996673583984375
56.0, 0.011818647384643555
56.0, 0.013568878173828125
56.0, 0.01376032829284668
56.0, 0.013243436813354492
56.0, 0.012239694595336914
56.0, 0.012828826904296875
56.0, 0.01181340217590332
56.0, 0.014995098114013672
56.0, 0.012969017028808594
56.0, 0.012999534606933594
56.0, 0.012912511825561523
